mv,sp,pv,ce,pe
20.85002939150025,10000,10000.0,0.0,0.0
20.85002939150025,10000,10000.0,0.0,0.0
20.85002939150025,10000,10000.0,0.0,0.0
20.85002939150025,10000,10000.0,0.0,0.0
20.85002939150025,10000,10000.0,0.0,0.0
20.85002939150025,10000,10000.0,0.0,0.0
20.85002939150025,10000,10000.0,0.0,0.0
20.85002939150025,10000,10000.0,0.0,0.0
20.85002939150025,10000,10000.0,0.0,0.0
20.85002939150025,10000,10000.0,0.0,0.0
20.85002939150025,10000,10000.0,0.0,0.0
20.85002939150025,10000,10000.0,0.0,0.0
20.85002939150025,10000,10000.0,0.0,0.0
20.85002939150025,10000,10000.0,0.0,0.0
20.85002939150025,10000,10000.0,0.0,0.0
20.85002939150025,10000,10000.0,0.0,0.0
20.85002939150025,10000,10000.0,0.0,0.0
20.85002939150025,10000,10000.0,0.0,0.0
20.85002939150025,10000,10000.0,0.0,0.0
20.85002939150025,8350.42693,10000.0,1649.5730700000004,1649.5730700000004
20.438150486610205,8350.42693,9438.13369,1087.706760000001,1087.706760000001
20.171927997238836,8350.42693,9086.42138,735.9944500000001,735.9944500000001
20.349720428406993,8350.42693,9320.31695,969.8900200000007,969.8900200000007
20.2315408974755,8350.42693,9164.40328,813.9763500000008,813.9763500000008
20.2315408974755,8350.42693,9164.40328,813.9763500000008,813.9763500000008
20.03432947400397,8350.42693,8908.11782,557.6908899999999,557.6908899999999
19.967428924316085,8350.42693,8822.27705,471.85012000000097,471.85012000000097
20.023843008368374,8350.42693,8894.62584,544.198910000001,544.198910000001
19.95859512565224,8350.42693,8810.98377,460.5568400000011,460.5568400000011
19.903555619415226,8350.42693,8740.83766,390.4107299999996,390.4107299999996
19.810499758390268,8350.42693,8623.09083,272.66389999999956,272.66389999999956
19.77815645324939,8350.42693,8582.41511,231.98818000000028,231.98818000000028
19.723209579780438,8350.42693,8513.60669,163.1797600000009,163.1797600000009
19.70393853751734,8350.42693,8489.56164,139.13471000000027,139.13471000000027
19.68752319853374,8350.42693,8469.11554,118.68861000000106,118.68861000000106
19.673531789577257,8350.42693,8451.71454,101.28761000000122,101.28761000000122
19.66160015403377,8350.42693,8436.89414,86.4672100000007,86.4672100000007
19.641240911042885,8350.42693,8411.64581,61.218880000000354,61.218880000000354
19.634041190714427,8350.42693,8402.72924,52.30231000000094,52.30231000000094
19.627892369118133,8350.42693,8395.11916,44.69223000000056,44.69223000000056
19.617387345991418,8350.42693,8382.12828,31.701350000001185,31.701350000001185
19.617387345991418,8350.42693,8382.12828,31.701350000001185,31.701350000001185
19.609939850581252,8350.42693,8372.92659,22.499659999999494,22.499659999999494
19.607297967819107,8350.42693,8369.66406,19.237129999999524,19.237129999999524
19.60955646396019,8350.42693,8372.45308,22.02614999999969,22.02614999999969
19.606970230730862,8350.42693,8369.25938,18.83244999999988,18.83244999999988
19.60254833362767,8350.42693,8363.80073,13.37380000000121,13.37380000000121
19.60254833362767,8350.42693,8363.80073,13.37380000000121,13.37380000000121
19.59940884671159,8350.42693,8359.92661,9.499680000000808,9.499680000000808
19.598294004837076,8350.42693,8358.55118,8.124250000000757,8.124250000000757
19.597340631785592,8350.42693,8357.37509,6.948159999999916,6.948159999999916
19.595709991107867,8350.42693,8355.36376,4.936830000000555,4.936830000000555
19.5945514792166,8350.42693,8353.93498,3.5080500000003667,3.5080500000003667
19.594139891480474,8350.42693,8353.42742,3.0004900000003545,3.0004900000003545
19.593787861450778,8350.42693,8352.99331,2.5663800000002084,2.5663800000002084
19.593486768430544,8350.42693,8352.62203,2.1951000000008207,2.1951000000008207
19.592971708983093,8350.42693,8351.98694,1.560010000001057,1.560010000001057
19.59260567701788,8350.42693,8351.53562,1.1086900000009337,1.1086900000009337
19.592345545096837,8350.42693,8351.21488,0.7879499999999098,0.7879499999999098
19.592437982218925,8350.42693,8351.32885,0.9019200000002456,0.9019200000002456
19.59222636655169,8350.42693,8351.06794,0.641010000001188,0.641010000001188
19.59222636655169,8350.42693,8351.06794,0.641010000001188,0.641010000001188
19.59215116792335,8350.42693,8350.97523,0.5483000000003813,0.5483000000003813
19.592022523285472,8350.42693,8350.81662,0.3896899999999732,0.3896899999999732
19.59193109304698,8350.42693,8350.7039,0.2769700000008015,0.2769700000008015
19.591866109816777,8350.42693,8350.62378,0.19685000000026776,0.19685000000026776
19.591866109816777,8350.42693,8350.62378,0.19685000000026776,0.19685000000026776
19.591819924647133,8350.42693,8350.56684,0.13990999999987253,0.13990999999987253
19.591803511764603,8350.42693,8350.5466,0.11967000000004191,0.11967000000004191
19.59178947325408,8350.42693,8350.52929,0.10236000000077183,0.10236000000077183
19.59176545752905,8350.42693,8350.49968,0.0727500000011787,0.0727500000011787
19.591748388929457,8350.42693,8350.47864,0.051709999999729916,0.051709999999729916
19.591742322836563,8350.42693,8350.47116,0.04422999999951571,0.04422999999951571
19.591731945609503,8350.42693,8350.45837,0.031440000000657164,0.031440000000657164
19.591724569171657,8350.42693,8350.44927,0.022339999999530846,0.022339999999530846
19.591719327773458,8350.42693,8350.44281,0.015880000000834116,0.015880000000834116
19.591717464895634,8350.42693,8350.44052,0.01359000000047672,0.01359000000047672
19.591715870657143,8350.42693,8350.43855,0.011620000001130393,0.011620000001130393
19.591714507518827,8350.42693,8350.43687,0.009939999999915017,0.009939999999915017
19.59171217540283,8350.42693,8350.43399,0.00705999999991036,0.00705999999991036
19.59171051899066,8350.42693,8350.43195,0.005020000000513392,0.005020000000513392
19.591709930096297,8350.42693,8350.43123,0.004300000000512227,0.004300000000512227
19.591709425664884,8350.42693,8350.4306,0.0036700000000564614,0.0036700000000564614
19.59170856461222,8350.42693,8350.42954,0.0026099999995494727,0.0026099999995494727
19.59170856461222,8350.42693,8350.42954,0.0026099999995494727,0.0026099999995494727
19.59170795225599,8350.42693,8350.42879,0.0018600000003061723,0.0018600000003061723
19.59170751586421,8350.42693,8350.42825,0.0013200000012147939,0.0013200000012147939
19.59170736101552,8350.42693,8350.42806,0.0011300000005576294,0.0011300000005576294
19.59170709589579,8350.42693,8350.42773,0.0007999999997991836,0.0007999999997991836
19.591707002048096,8350.42693,8350.42762,0.0006900000007590279,0.0006900000007590279
19.59170716393536,8350.42693,8350.42782,0.0008900000011635711,0.0008900000011635711
19.591707059529803,8350.42693,8350.42769,0.0007600000008096686,0.0007600000008096686
19.591706881219192,8350.42693,8350.42747,0.0005400000009103678,0.0005400000009103678
19.591707007913573,8350.42693,8350.42762,0.0006900000007590279,0.0006900000007590279
19.591707169800838,8350.42693,8350.42782,0.0008900000011635711,0.0008900000011635711
19.59170706539528,8350.42693,8350.42769,0.0007600000008096686,0.0007600000008096686
19.591707154550587,8350.42693,8350.4278,0.0008699999998498242,0.0008699999998498242
19.591707052491223,8350.42693,8350.42768,0.0007500000010622898,0.0007500000010622898
19.59170696450901,8350.42693,8350.42757,0.0006400000002031447,0.0006400000002031447
19.591706814352708,8350.42693,8350.42739,0.0004600000011123484,0.0004600000011123484
19.591706706427864,8350.42693,8350.42725,0.00032000000101106707,0.00032000000101106707
19.591706631349712,8350.42693,8350.42716,0.0002299999996466795,0.0002299999996466795
19.591706631349712,8350.42693,8350.42716,0.0002299999996466795,0.0002299999996466795
19.591706577387292,8350.42693,8350.42709,0.00015999999959603883,0.00015999999959603883
19.591706558617755,8350.42693,8350.42707,0.00014000000010128133,0.00014000000010128133
19.59170654219441,8350.42693,8350.42705,0.00012000000060652383,0.00012000000060652383
19.591706528117257,8350.42693,8350.42703,0.00010000000111176632,0.00010000000111176632
19.591706504655335,8350.42693,8350.427,7.000000005064066e-05,7.000000005064066e-05
19.59170648823199,8350.42693,8350.42698,5.000000055588316e-05,5.000000055588316e-05
19.591706476501027,8350.42693,8350.42697,4.000000080850441e-05,4.000000080850441e-05
19.591706467116257,8350.42693,8350.42696,3.000000106112566e-05,3.000000106112566e-05
19.59170646007768,8350.42693,8350.42695,1.9999999494757503e-05,1.9999999494757503e-05
19.59170646007768,8350.42693,8350.42695,1.9999999494757503e-05,1.9999999494757503e-05
19.591706455385296,8350.42693,8350.42694,9.999999747378752e-06,9.999999747378752e-06
19.5917064542122,8350.42693,8350.42694,9.999999747378752e-06,9.999999747378752e-06
19.591706453039105,8350.42693,8350.42694,9.999999747378752e-06,9.999999747378752e-06
19.591706455385296,8350.42693,8350.42694,9.999999747378752e-06,9.999999747378752e-06
19.591706453039105,8350.42693,8350.42694,9.999999747378752e-06,9.999999747378752e-06
19.591706453039105,8350.42693,8350.42694,9.999999747378752e-06,9.999999747378752e-06
19.591706450692914,8350.42693,8350.42694,9.999999747378752e-06,9.999999747378752e-06
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8350.42693,8350.42693,0.0,0.0
19.591706448346724,8015.57316,8350.42693,334.8537699999997,334.8537699999997
19.509861312209733,8015.57316,8249.92894,234.35577999999987,234.35577999999987
19.53838234666508,8015.57316,8284.85782,269.28465999999935,269.28465999999935
19.57120212475299,8015.57316,8325.17328,309.60012000000097,309.60012000000097
19.646795552763916,8015.57316,8418.52934,402.9561799999992,402.9561799999992
19.696179405466363,8015.57316,8479.89316,464.3199999999997,464.3199999999997
19.696179405466363,8015.57316,8479.89316,464.3199999999997,464.3199999999997
19.753226667333948,8015.57316,8551.15041,535.5772500000003,535.5772500000003
19.621241360657297,8015.57316,8386.89273,371.31956999999966,371.31956999999966
19.621241360657297,8015.57316,8386.89273,371.31956999999966,371.31956999999966
19.530346414538368,8015.57316,8275.00647,259.43331000000035,259.43331000000035
19.561952528752727,8015.57316,8313.79795,298.2247900000002,298.2247900000002
19.561952528752727,8015.57316,8313.79795,298.2247900000002,298.2247900000002
19.52556174877713,8015.57316,8269.14461,253.57144999999946,253.57144999999946
19.556446159073634,8015.57316,8307.03104,291.45787999999993,291.45787999999993
19.520891120001057,8015.57316,8263.42514,247.85197999999946,247.85197999999946
19.581252262228553,8015.57316,8337.5449,321.97174000000086,321.97174000000086
19.620579517662453,8015.57316,8386.07441,370.50124999999935,370.50124999999935
19.529887946493282,8015.57316,8274.44467,258.87151000000085,258.87151000000085
19.466814084126597,8015.57316,8197.3967,181.8235399999994,181.8235399999994
19.51097218709247,8015.57316,8251.28755,235.71438999999918,235.71438999999918
19.453596166493746,8015.57316,8181.31129,165.73812999999973,165.73812999999973
19.4334840510776,8015.57316,8156.87652,141.30335999999988,141.30335999999988
19.416354791958444,8015.57316,8136.10417,120.5310099999997,120.5310099999997
19.40175650430715,8015.57316,8118.42899,102.85583000000042,102.85583000000042
