cv,sp,pv,ce,pe
1.0,10000,8.0,9992.0,9992.0
1.4996,10000,9.4988,9990.5012,9990.5012
2.2486800000000002,10000,11.74604,9988.25396,9988.25396
3.3717,10000,15.1151,9984.8849,9984.8849
5.055,10000,20.165,9979.835,9979.835
7.5774,10000,27.7322,9972.2678,9972.2678
11.355599999999999,10000,39.0668,9960.9332,9960.9332
17.011219999999998,10000,56.03366,9943.96634,9943.96634
25.46916,10000,81.40748,9918.59252,9918.59252
38.10008,10000,119.30024,9880.69976,9880.69976
56.92286,10000,175.76858,9824.23142,9824.23142
84.88401999999999,10000,259.65206,9740.34794,9740.34794
126.22402,10000,383.67206,9616.32794,9616.32794
186.9146,10000,565.7438,9434.2562,9434.2562
275.08462,10000,830.25386,9169.74614,9169.74614
401.20741999999996,10000,1208.62226,8791.37774,8791.37774
577.5657199999999,10000,1737.69716,8262.30284,8262.30284
816.1668599999999,10000,2453.50058,7546.49942,7546.49942
1124.127,10000,3377.381,6622.619000000001,6622.619000000001
1496.36024,10000,4494.08072,5505.91928,5505.91928
1908.30218,10000,5729.90654,4270.09346,4270.09346
2315.73362,10000,6952.20086,3047.79914,3047.79914
2668.62816,10000,8010.88448,1989.1155200000003,1989.1155200000003
2934.03864,10000,8807.11592,1192.8840799999998,1192.8840799999998
3109.03704,10000,9332.11112,667.8888800000004,667.8888800000004
3212.8616,10000,9643.5848,356.41519999999946,356.41519999999946
3270.11724,10000,9815.35172,184.64827999999943,184.64827999999943
3300.30832,10000,9905.92496,94.07503999999972,94.07503999999972
3315.83216,10000,9952.49648,47.50352000000021,47.50352000000021
3323.70784,10000,9976.12352,23.87648000000081,23.87648000000081
3327.67576,10000,9988.02728,11.972719999999754,11.972719999999754
3329.66782,10000,9994.00346,5.9965400000000955,5.9965400000000955
3330.6661400000003,10000,9996.99842,3.0015800000001036,3.0015800000001036
3331.166,10000,9998.498,1.5020000000004075,1.5020000000004075
3331.41618,10000,9999.24854,0.7514599999994971,0.7514599999994971
3331.54136,10000,9999.62408,0.3759200000004057,0.3759200000004057
3331.6039800000003,10000,9999.81194,0.18806000000040513,0.18806000000040513
3331.6196400000003,10000,9999.85892,0.14107999999941967,0.14107999999941967
3331.64314,10000,9999.92942,0.07057999999960884,0.07057999999960884
3331.6549,10000,9999.9647,0.0352999999995518,0.0352999999995518
3331.66078,10000,9999.98234,0.01765999999952328,0.01765999999952328
3331.66372,10000,9999.99116,0.008840000000418513,0.008840000000418513
3331.6652,10000,9999.9956,0.004399999999805004,0.004399999999805004
3331.66557,10000,9999.99671,0.003290000000561122,0.003290000000561122
