cv,sp,pv,ce,pe
3.099820000000001,9355.9021,8548.43493,807.4671699999999,807.4671699999999
3.0956400000000013,9355.9021,8483.75775,872.1443499999987,872.1443499999987
3.093390000000001,9355.9021,8449.1136,906.7884999999987,906.7884999999987
3.0910500000000014,9355.9021,8413.20954,942.6925599999995,942.6925599999995
3.0959100000000013,9355.9021,8487.92303,867.9790699999994,867.9790699999994
3.0959100000000013,9355.9021,8487.92303,867.9790699999994,867.9790699999994
3.0959100000000013,9355.9021,8487.92303,867.9790699999994,867.9790699999994
3.0959100000000013,9355.9021,8487.92303,867.9790699999994,867.9790699999994
3.0914300000000012,9355.9021,8419.0314,936.8706999999995,936.8706999999995
3.0914300000000012,9355.9021,8419.0314,936.8706999999995,936.8706999999995
3.086590000000001,9355.9021,8345.13106,1010.7710399999996,1010.7710399999996
3.0839800000000013,9355.9021,8305.50601,1050.3960900000002,1050.3960900000002
3.0839800000000013,9355.9021,8305.50601,1050.3960900000002,1050.3960900000002
3.0894000000000013,9355.9021,8387.96952,967.9325799999988,967.9325799999988
3.0869000000000013,9355.9021,8349.848,1006.0540999999994,1006.0540999999994
3.0920800000000015,9355.9021,8428.99768,926.9044199999989,926.9044199999989
3.0968600000000013,9355.9021,8502.59229,853.3098099999988,853.3098099999988
3.0946500000000015,9355.9021,8468.49968,887.4024199999985,887.4024199999985
3.0900700000000016,9355.9021,8398.21083,957.6912699999993,957.6912699999993
3.0950100000000016,9355.9021,8474.04541,881.8566899999987,881.8566899999987
3.0995700000000017,9355.9021,8544.5551,811.3469999999998,811.3469999999998
3.0953700000000017,9355.9021,8479.59417,876.307929999999,876.307929999999
3.0999100000000017,9355.9021,8549.83203,806.0700699999998,806.0700699999998
3.1040900000000016,9355.9021,8614.93084,740.9712599999984,740.9712599999984
3.1079300000000014,9355.9021,8675.1001,680.8019999999997,680.8019999999997
3.1114700000000015,9355.9021,8730.88022,625.0218800000002,625.0218800000002
3.1082300000000016,9355.9021,8679.81562,676.0864799999999,676.0864799999999
3.1117300000000014,9355.9021,8734.98888,620.9132199999985,620.9132199999985
3.114950000000001,9355.9021,8786.00755,569.8945499999991,569.8945499999991
