cv,sp,pv,ce,pe
1.5728299999999997,150,131.34336,18.65664000000001,18.65664000000001
1.5728299999999997,150,131.34336,18.65664000000001,18.65664000000001
1.5667099999999998,150,129.67174,20.32826,20.32826
1.5700299999999998,150,130.57611,19.42389,19.42389
1.5732099999999998,150,131.44781,18.552189999999996,18.552189999999996
1.5762499999999997,150,132.28614,17.71386000000001,17.71386000000001
1.5791599999999997,150,133.09324,16.90675999999999,16.90675999999999
1.5819399999999997,150,133.86852,16.13148000000001,16.13148000000001
1.5845999999999998,150,134.61422,15.385780000000011,15.385780000000011
1.5845999999999998,150,134.61422,15.385780000000011,15.385780000000011
1.5845999999999998,150,134.61422,15.385780000000011,15.385780000000011
1.5871399999999998,150,135.32985,14.670150000000007,14.670150000000007
1.5895699999999997,150,136.01776,13.98223999999999,13.98223999999999
1.5918899999999998,150,136.67753,13.32247000000001,13.32247000000001
1.5940999999999999,150,137.30875,12.691249999999997,12.691249999999997
1.59621,150,137.9139,12.086099999999988,12.086099999999988
1.59822,150,138.49265,11.507350000000002,11.507350000000002
1.60014,150,139.04757,10.952429999999993,10.952429999999993
1.60197,150,139.57837,10.421629999999993,10.421629999999993
1.60197,150,139.57837,10.421629999999993,10.421629999999993
1.59849,150,138.57057,11.429429999999996,11.429429999999996
1.59849,150,138.57057,11.429429999999996,11.429429999999996
1.60039,150,139.11998,10.880020000000002,10.880020000000002
1.60039,150,139.11998,10.880020000000002,10.880020000000002
1.6022,150,139.64522,10.354780000000005,10.354780000000005
1.60393,150,140.14894,9.85105999999999,9.85105999999999
1.60558,150,140.63093,9.369069999999994,9.369069999999994
1.60715,150,141.09095,8.909050000000008,8.909050000000008
1.60864,150,141.5288,8.47120000000001,8.47120000000001
1.6058000000000001,150,140.6953,9.304699999999997,9.304699999999997
1.6073600000000001,150,141.15258,8.84742,8.84742
1.60884,150,141.58767,8.412329999999997,8.412329999999997
1.61025,150,142.00332,7.996679999999998,7.996679999999998
1.6115899999999999,150,142.39937,7.600629999999995,7.600629999999995
1.6128699999999998,150,142.77863,7.221370000000007,7.221370000000007
1.6140799999999997,150,143.138,6.861999999999995,6.861999999999995
1.6152299999999997,150,143.48032,6.519679999999994,6.519679999999994
1.6163299999999998,150,143.80845,6.1915500000000065,6.1915500000000065
1.6173699999999998,150,144.11931,5.880689999999987,5.880689999999987
1.6183599999999998,150,144.4158,5.58420000000001,5.58420000000001
1.6192999999999997,150,144.69784,5.302159999999986,5.302159999999986
1.6201899999999998,150,144.96533,5.0346700000000055,5.0346700000000055
1.6210399999999998,150,145.22122,4.778780000000012,4.778780000000012
1.6218499999999998,150,145.46545,4.534549999999996,4.534549999999996
1.6203099999999997,150,145.00143,4.998570000000001,4.998570000000001
1.6211499999999996,150,145.25437,4.745630000000006,4.745630000000006
1.6219499999999996,150,145.49563,4.504369999999994,4.504369999999994
1.6227099999999997,150,145.72518,4.274820000000005,4.274820000000005
1.6234299999999997,150,145.94294,4.057060000000007,4.057060000000007
1.6241199999999998,150,146.15191,3.8480900000000133,3.8480900000000133
1.6247699999999998,150,146.34902,3.650980000000004,3.650980000000004
1.62539,150,146.53726,3.4627399999999966,3.4627399999999966
1.62598,150,146.71659,3.2834100000000035,3.2834100000000035
1.6265399999999999,150,146.88699,3.1130100000000027,3.1130100000000027
1.6265399999999999,150,146.88699,3.1130100000000027,3.1130100000000027
1.6254799999999998,150,146.5646,3.435399999999987,3.435399999999987
1.6260599999999998,150,146.74092,3.2590800000000115,3.2590800000000115
1.62661,150,146.9083,3.091700000000003,3.091700000000003
1.62713,150,147.06671,2.9332899999999995,2.9332899999999995
1.62763,150,147.21917,2.780830000000009,2.780830000000009
1.62669,150,146.93266,3.0673400000000015,3.0673400000000015
1.62565,150,146.61626,3.383739999999989,3.383739999999989
1.62622,150,146.78959,3.210409999999996,3.210409999999996
1.62676,150,146.95398,3.0460199999999986,3.0460199999999986
1.62676,150,146.95398,3.0460199999999986,3.0460199999999986
1.62572,150,146.63754,3.3624599999999987,3.3624599999999987
1.62629,150,146.81089,3.1891099999999994,3.1891099999999994
1.62683,150,146.9753,3.0246999999999957,3.0246999999999957
1.62734,150,147.13073,2.86927,2.86927
1.62783,150,147.2802,2.7197999999999922,2.7197999999999922
1.62691,150,146.99967,3.000329999999991,3.000329999999991
1.62742,150,147.15512,2.844879999999989,2.844879999999989
1.62646,150,146.86263,3.137370000000004,3.137370000000004
1.62699,150,147.02404,2.9759599999999864,2.9759599999999864
1.6274899999999999,150,147.17647,2.823530000000005,2.823530000000005
1.62797,150,147.32293,2.6770699999999863,2.6770699999999863
1.62842,150,147.46036,2.5396399999999915,2.5396399999999915
1.62756,150,147.19782,2.802179999999993,2.802179999999993
1.62804,150,147.3443,2.655699999999996,2.655699999999996
1.62849,150,147.48175,2.5182499999999948,2.5182499999999948
1.62892,150,147.6132,2.386799999999994,2.386799999999994
1.62892,150,147.6132,2.386799999999994,2.386799999999994
1.6293199999999999,150,147.73557,2.2644300000000044,2.2644300000000044
1.6297,150,147.85191,2.1480899999999963,2.1480899999999963
1.6297,150,147.85191,2.1480899999999963,2.1480899999999963
1.6300599999999998,150,147.9622,2.0378000000000043,2.0378000000000043
1.62936,150,147.74781,2.252190000000013,2.252190000000013
1.62936,150,147.74781,2.252190000000013,2.252190000000013
1.62974,150,147.86416,2.1358400000000017,2.1358400000000017
1.6300999999999999,150,147.97446,2.0255400000000066,2.0255400000000066
1.63044,150,148.07871,1.921289999999999,1.921289999999999
1.6307699999999998,150,148.17995,1.820050000000009,1.820050000000009
1.6310799999999999,150,148.27511,1.7248899999999878,1.7248899999999878
1.6313699999999998,150,148.36419,1.6358099999999922,1.6358099999999922
1.6316499999999998,150,148.45023,1.5497699999999952,1.5497699999999952
1.6319099999999997,150,148.53018,1.4698199999999986,1.4698199999999986
1.6314099999999998,150,148.37647,1.6235299999999881,1.6235299999999881
1.6316899999999999,150,148.46253,1.5374700000000132,1.5374700000000132
1.6319499999999998,150,148.54248,1.4575199999999882,1.4575199999999882
1.6319499999999998,150,148.54248,1.4575199999999882,1.4575199999999882
1.6321999999999999,150,148.61939,1.3806099999999901,1.3806099999999901
1.6321999999999999,150,148.61939,1.3806099999999901,1.3806099999999901
1.6324299999999998,150,148.69018,1.309820000000002,1.309820000000002
1.63265,150,148.75792,1.2420799999999872,1.2420799999999872
1.63286,150,148.82261,1.1773900000000026,1.1773900000000026
1.63246,150,148.69942,1.3005799999999965,1.3005799999999965
1.63246,150,148.69942,1.3005799999999965,1.3005799999999965
1.6326800000000001,150,148.76716,1.2328400000000101,1.2328400000000101
1.6328900000000002,150,148.83185,1.1681499999999971,1.1681499999999971
1.6330900000000002,150,148.89349,1.106509999999986,1.106509999999986
1.63328,150,148.95206,1.0479400000000112,1.0479400000000112
1.6329200000000001,150,148.8411,1.1588999999999885,1.1588999999999885
1.6331200000000001,150,148.90273,1.0972700000000088,1.0972700000000088
1.63274,150,148.78564,1.2143599999999992,1.2143599999999992
1.6329500000000001,150,148.85034,1.1496600000000115,1.1496600000000115
1.6325500000000002,150,148.72713,1.2728700000000117,1.2728700000000117
1.6327700000000003,150,148.79488,1.2051199999999938,1.2051199999999938
1.6329700000000003,150,148.8565,1.1434999999999889,1.1434999999999889
1.6331600000000002,150,148.91507,1.0849300000000142,1.0849300000000142
1.6333400000000002,150,148.97056,1.029439999999994,1.029439999999994
1.6329800000000003,150,148.85959,1.1404100000000028,1.1404100000000028
1.6331700000000002,150,148.91815,1.0818500000000029,1.0818500000000029
1.6333500000000003,150,148.97365,1.0263500000000079,1.0263500000000079
1.6335200000000003,150,149.02608,0.9739199999999926,0.9739199999999926
1.6335200000000003,150,149.02608,0.9739199999999926,0.9739199999999926
1.6336900000000003,150,149.07853,0.9214699999999993,0.9214699999999993
1.6338500000000002,150,149.12791,0.8720899999999858,0.8720899999999858
1.6340000000000003,150,149.17422,0.8257800000000088,0.8257800000000088
1.6341400000000004,150,149.21745,0.7825499999999863,0.7825499999999863
1.6342700000000003,150,149.25761,0.7423900000000003,0.7423900000000003
1.6344000000000003,150,149.29777,0.7022299999999859,0.7022299999999859
1.6345200000000002,150,149.33486,0.6651400000000081,0.6651400000000081
1.6346300000000002,150,149.36886,0.6311399999999878,0.6311399999999878
1.6347400000000003,150,149.40286,0.597139999999996,0.597139999999996
1.6348400000000003,150,149.43379,0.5662100000000123,0.5662100000000123
1.6349400000000003,150,149.46471,0.5352900000000034,0.5352900000000034
1.6350300000000002,150,149.49255,0.5074500000000057,0.5074500000000057
1.6351200000000001,150,149.5204,0.4796000000000049,0.4796000000000049
1.6352000000000002,150,149.54516,0.45483999999999014,0.45483999999999014
1.6352800000000003,150,149.56991,0.43009000000000697,0.43009000000000697
1.6353500000000003,150,149.59158,0.40842000000000667,0.40842000000000667
1.6354200000000003,150,149.61325,0.38675000000000637,0.38675000000000637
1.6354200000000003,150,149.61325,0.38675000000000637,0.38675000000000637
1.6354900000000003,150,149.63492,0.36508000000000607,0.36508000000000607
1.6355500000000003,150,149.6535,0.3464999999999918,0.3464999999999918
1.6356100000000002,150,149.67208,0.327920000000006,0.327920000000006
1.6356700000000002,150,149.69067,0.30932999999998856,0.30932999999998856
1.6357200000000003,150,149.70615,0.29384999999999195,0.29384999999999195
1.6357700000000004,150,149.72164,0.27835999999999217,0.27835999999999217
1.6358200000000005,150,149.73713,0.2628699999999924,0.2628699999999924
1.6358600000000005,150,149.74953,0.2504700000000071,0.2504700000000071
1.6359000000000006,150,149.76192,0.23807999999999652,0.23807999999999652
1.6359000000000006,150,149.76192,0.23807999999999652,0.23807999999999652
1.6359400000000006,150,149.77432,0.2256800000000112,0.2256800000000112
1.6359800000000007,150,149.78671,0.21329000000000065,0.21329000000000065
1.6360200000000007,150,149.79911,0.2008899999999869,0.2008899999999869
1.6360500000000007,150,149.80841,0.19158999999999082,0.19158999999999082
1.6360800000000006,150,149.81771,0.18228999999999473,0.18228999999999473
1.6360800000000006,150,149.81771,0.18228999999999473,0.18228999999999473
1.6361100000000006,157.21348,149.82701,7.386470000000003,7.386470000000003
1.6337100000000007,157.21348,149.0847,8.128780000000006,8.128780000000006
1.6350300000000006,157.21348,149.49255,7.72093000000001,7.72093000000001
1.6362800000000006,157.21348,149.87971,7.333770000000015,7.333770000000015
1.6374700000000006,157.21348,150.24914,6.964339999999993,6.964339999999993
1.6386000000000007,157.21348,150.6007,6.612780000000015,6.612780000000015
1.6396800000000007,157.21348,150.93741,6.276070000000004,6.276070000000004
1.6396800000000007,157.21348,150.93741,6.276070000000004,6.276070000000004
1.6407000000000007,157.21348,151.25604,5.957439999999991,5.957439999999991
1.6387600000000007,157.21348,150.65054,6.5629399999999976,6.5629399999999976
1.6366200000000006,157.21348,149.98518,7.22829999999999,7.22829999999999
1.6378000000000006,157.21348,150.35173,6.861750000000001,6.861750000000001
1.6389200000000006,157.21348,150.70039,6.513090000000005,6.513090000000005
1.6399800000000007,157.21348,151.03106,6.182420000000008,6.182420000000008
1.6409900000000006,157.21348,151.34674,5.866739999999993,5.866739999999993
1.6419500000000007,157.21348,151.64735,5.566130000000015,5.566130000000015
1.6428600000000007,157.21348,151.9328,5.280680000000018,5.280680000000018
1.6437200000000007,157.21348,152.20302,5.010459999999995,5.010459999999995
1.6445400000000008,157.21348,152.46108,4.752399999999994,4.752399999999994
1.6453200000000008,157.21348,152.70692,4.5065600000000074,4.5065600000000074
1.6453200000000008,157.21348,152.70692,4.5065600000000074,4.5065600000000074
1.6438400000000009,157.21348,152.24076,4.97272000000001,4.97272000000001
1.6438400000000009,157.21348,152.24076,4.97272000000001,4.97272000000001
1.6446500000000008,157.21348,152.49573,4.717749999999995,4.717749999999995
1.6454200000000008,157.21348,152.73846,4.475020000000001,4.475020000000001
1.6461500000000007,157.21348,152.96891,4.24457000000001,4.24457000000001
1.6468400000000007,157.21348,153.18702,4.026460000000014,4.026460000000014
1.6475000000000009,157.21348,153.39591,3.8175700000000177,3.8175700000000177
1.6481300000000008,157.21348,153.59555,3.617930000000001,3.617930000000001
1.6487200000000009,157.21348,153.78273,3.4307500000000175,3.4307500000000175
1.6492800000000007,157.21348,153.96058,3.252900000000011,3.252900000000011
1.6498100000000007,157.21348,154.12908,3.0844000000000165,3.0844000000000165
1.6503200000000007,157.21348,154.29137,2.9221100000000035,2.9221100000000035
1.6508000000000007,157.21348,154.44426,2.76921999999999,2.76921999999999
1.6512500000000008,157.21348,154.58772,2.625760000000014,2.625760000000014
1.6516800000000007,157.21348,154.72492,2.4885600000000068,2.4885600000000068
1.6508600000000007,157.21348,154.46338,2.7501000000000033,2.7501000000000033
1.6513100000000007,157.21348,154.60686,2.6066199999999924,2.6066199999999924
1.6517400000000007,157.21348,154.74407,2.4694100000000105,2.4694100000000105
1.6521500000000007,157.21348,154.87501,2.338470000000001,2.338470000000001
1.6525300000000007,157.21348,154.99645,2.217029999999994,2.217029999999994
1.6528900000000006,157.21348,155.11158,2.1019000000000005,2.1019000000000005
1.6532400000000007,157.21348,155.22358,1.9899000000000058,1.9899000000000058
1.6525800000000006,157.21348,155.01243,2.2010500000000093,2.2010500000000093
1.6525800000000006,157.21348,155.01243,2.2010500000000093,2.2010500000000093
1.6529400000000005,157.21348,155.12757,2.0859100000000126,2.0859100000000126
1.6532800000000005,157.21348,155.23639,1.977090000000004,1.977090000000004
1.6536000000000006,157.21348,155.33887,1.8746100000000183,1.8746100000000183
1.6529800000000006,157.21348,155.14037,2.073110000000014,2.073110000000014
1.6533200000000006,157.21348,155.2492,1.9642800000000022,1.9642800000000022
1.6526800000000006,157.21348,155.04441,2.169070000000005,2.169070000000005
1.6530400000000005,157.21348,155.15957,2.053910000000002,2.053910000000002
1.6533800000000005,157.21348,155.26841,1.9450700000000154,1.9450700000000154
1.6537000000000006,157.21348,155.3709,1.842579999999998,1.842579999999998
1.6540000000000006,157.21348,155.46705,1.7464300000000037,1.7464300000000037
1.6542900000000005,157.21348,155.56004,1.6534400000000176,1.6534400000000176
1.6545600000000005,157.21348,155.64667,1.5668100000000038,1.5668100000000038
1.6540400000000004,157.21348,155.47988,1.7335999999999956,1.7335999999999956
1.6540400000000004,157.21348,155.47988,1.7335999999999956,1.7335999999999956
1.6543200000000005,157.21348,155.56967,1.643810000000002,1.643810000000002
1.6545900000000004,157.21348,155.6563,1.5571800000000167,1.5571800000000167
1.6548500000000004,157.21348,155.73976,1.4737200000000144,1.4737200000000144
1.6550900000000004,157.21348,155.81684,1.3966399999999908,1.3966399999999908
1.6553200000000003,157.21348,155.89074,1.3227400000000102,1.3227400000000102
1.6555400000000005,157.21348,155.96146,1.252020000000016,1.252020000000016
1.6557500000000005,157.21348,156.02898,1.184500000000014,1.184500000000014
1.6559400000000004,157.21348,156.0901,1.1233799999999974,1.1233799999999974
1.6561200000000005,157.21348,156.14803,1.0654499999999985,1.0654499999999985
1.6563000000000005,157.21348,156.20597,1.0075099999999964,1.0075099999999964
1.6564700000000006,157.21348,156.26071,0.9527700000000152,0.9527700000000152
1.6566300000000005,157.21348,156.31225,0.9012299999999982,0.9012299999999982
1.6567800000000006,157.21348,156.36058,0.8529000000000053,0.8529000000000053
1.6569200000000006,157.21348,156.4057,0.8077800000000082,0.8077800000000082
1.6566600000000007,157.21348,156.32192,0.8915599999999984,0.8915599999999984
1.6563600000000007,157.21348,156.22529,0.988190000000003,0.988190000000003
1.6565200000000007,157.21348,156.27682,0.9366600000000176,0.9366600000000176
1.6566700000000008,157.21348,156.32514,0.8883399999999995,0.8883399999999995
1.6568200000000008,157.21348,156.37347,0.8400100000000066,0.8400100000000066
1.6569600000000009,157.21348,156.4186,0.7948800000000062,0.7948800000000062
1.6570900000000008,157.21348,156.46051,0.7529700000000048,0.7529700000000048
1.6572100000000007,157.21348,156.49921,0.7142699999999991,0.7142699999999991
1.6573300000000006,157.21348,156.53791,0.6755699999999933,0.6755699999999933
1.6574400000000007,157.21348,156.5734,0.6400800000000118,0.6400800000000118
1.6575500000000007,157.21348,156.60889,0.6045900000000017,0.6045900000000017
1.6576500000000007,157.21348,156.64117,0.5723100000000159,0.5723100000000159
1.6574700000000007,157.21348,156.58308,0.6304000000000087,0.6304000000000087
1.6575700000000007,157.21348,156.61535,0.5981299999999976,0.5981299999999976
1.6576700000000006,157.21348,156.64762,0.5658600000000149,0.5658600000000149
1.6577600000000006,157.21348,156.67668,0.5367999999999995,0.5367999999999995
1.6575800000000005,157.21348,156.61857,0.5949099999999987,0.5949099999999987
1.6573800000000005,157.21348,156.55404,0.6594400000000178,0.6594400000000178
1.6574900000000006,157.21348,156.58953,0.6239500000000078,0.6239500000000078
1.6575900000000006,157.21348,156.6218,0.5916799999999967,0.5916799999999967
1.6573900000000006,157.21348,156.55727,0.6562100000000157,0.6562100000000157
1.6575000000000006,157.21348,156.59276,0.6207200000000057,0.6207200000000057
1.6576000000000006,157.21348,156.62503,0.5884499999999946,0.5884499999999946
1.6577000000000006,157.21348,156.65731,0.5561700000000087,0.5561700000000087
1.6577900000000005,157.21348,156.68636,0.5271199999999965,0.5271199999999965
1.6578800000000005,157.21348,156.71542,0.4980600000000095,0.4980600000000095
1.6579600000000005,157.21348,156.74126,0.472219999999993,0.472219999999993
1.6580400000000006,157.21348,156.7671,0.4463800000000049,0.4463800000000049
1.6580400000000006,157.21348,156.7671,0.4463800000000049,0.4463800000000049
1.6579000000000006,157.21348,156.72188,0.49160000000000537,0.49160000000000537
1.6579800000000007,157.21348,156.74772,0.46576000000001727,0.46576000000001727
1.6580600000000008,157.21348,156.77356,0.43992000000000075,0.43992000000000075
1.6581300000000008,157.21348,156.79617,0.4173100000000147,0.4173100000000147
1.6582000000000008,157.21348,156.81878,0.3947000000000003,0.3947000000000003
1.6582000000000008,157.21348,156.81878,0.3947000000000003,0.3947000000000003
1.6582700000000008,157.21348,156.8414,0.37208000000001107,0.37208000000001107
1.6583300000000007,157.21348,156.86079,0.3526899999999955,0.3526899999999955
1.6583300000000007,157.21348,156.86079,0.3526899999999955,0.3526899999999955
1.6583900000000007,157.21348,156.88019,0.3332900000000052,0.3332900000000052
1.6584400000000008,157.21348,156.89635,0.3171299999999917,0.3171299999999917
1.6584400000000008,157.21348,156.89635,0.3171299999999917,0.3171299999999917
1.658490000000001,157.21348,156.91251,0.3009700000000066,0.3009700000000066
1.658540000000001,157.21348,156.92868,0.28479999999998995,0.28479999999998995
1.6585900000000011,157.21348,156.94484,0.2686400000000049,0.2686400000000049
1.6586300000000012,157.21348,156.95778,0.25569999999999027,0.25569999999999027
1.6586700000000012,157.21348,156.97071,0.24277000000000726,0.24277000000000726
1.6585900000000011,157.21348,156.94484,0.2686400000000049,0.2686400000000049
1.6586300000000012,157.21348,156.95778,0.25569999999999027,0.25569999999999027
1.6586700000000012,157.21348,156.97071,0.24277000000000726,0.24277000000000726
1.6585900000000011,157.21348,156.94484,0.2686400000000049,0.2686400000000049
1.6586300000000012,157.21348,156.95778,0.25569999999999027,0.25569999999999027
1.6586700000000012,157.21348,156.97071,0.24277000000000726,0.24277000000000726
1.6587100000000012,157.21348,156.98365,0.22982999999999265,0.22982999999999265
1.6587500000000013,157.21348,156.99658,0.21690000000000964,0.21690000000000964
1.6586700000000012,157.21348,156.97071,0.24277000000000726,0.24277000000000726
1.6587100000000012,157.21348,156.98365,0.22982999999999265,0.22982999999999265
1.6587500000000013,157.21348,156.99658,0.21690000000000964,0.21690000000000964
1.6587900000000013,157.21348,157.00952,0.20395999999999503,0.20395999999999503
1.6588200000000013,157.21348,157.01923,0.19425000000001091,0.19425000000001091
1.6588200000000013,157.21348,157.01923,0.19425000000001091,0.19425000000001091
1.6588500000000013,157.21348,157.02893,0.18455000000000155,0.18455000000000155
1.6588800000000012,157.21348,157.03864,0.17484000000001743,0.17484000000001743
1.6588800000000012,157.21348,157.03864,0.17484000000001743,0.17484000000001743
1.6589100000000012,157.21348,157.04834,0.16514000000000806,0.16514000000000806
1.6589100000000012,157.21348,157.04834,0.16514000000000806,0.16514000000000806
1.6589400000000012,157.21348,157.05805,0.15542999999999552,0.15542999999999552
1.6589700000000012,157.21348,157.06775,0.14573000000001457,0.14573000000001457
