cv,sp,pv
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
1,10000,24
